id,painting_id,star_count,user_id,create_time
2329,101,1,99,2025-09-21 19:04:26
2330,115,2,99,2025-09-21 19:05:26
2331,15,2,100,2025-09-21 19:06:26
2332,42,4,100,2025-09-21 19:07:26
2333,62,4,100,2025-09-21 19:08:26
2334,80,3,100,2025-09-21 19:09:26
2335,93,1,100,2025-09-21 19:10:26
2336,135,3,100,2025-09-21 19:11:26
2337,138,2,100,2025-09-21 19:12:26
2338,154,1,100,2025-09-21 19:13:26
2339,159,1,100,2025-09-21 19:14:26
2340,160,3,100,2025-09-21 19:15:26
2341,32,5,2,14/9/2025 09:52:43.962761
2342,55,5,2,14/9/2025 09:25:38.366947
2343,58,4,2,14/9/2025 09:55:32.985198
2344,64,3,2,14/9/2025 09:46:21.712632
2345,90,1,2,14/9/2025 09:58:51.757407
2346,114,5,2,14/9/2025 09:29:03.0128
2347,139,3,2,14/9/2025 09:44:42.235434
2348,145,1,2,14/9/2025 09:42:00.007406
2349,148,5,2,14/9/2025 09:49:23.719464
2350,163,5,2,14/9/2025 09:32:48.067038
2351,11,4,3,14/9/2025 10:49:03.776687
2352,18,3,3,14/9/2025 10:34:28.288594
2353,31,5,3,14/9/2025 10:51:55.07684
2354,38,3,3,14/9/2025 10:13:43.814923
2355,39,5,3,14/9/2025 10:48:40.663649
2356,57,5,3,14/9/2025 10:33:56.884169
2357,74,4,3,14/9/2025 10:21:47.08553
2358,81,5,3,14/9/2025 11:02:09.742596
2359,92,4,3,14/9/2025 10:53:48.765087
2360,140,2,3,14/9/2025 11:05:23.020899
2361,149,4,3,14/9/2025 10:57:52.925715
2362,18,5,4,14/9/2025 13:07:35.284683
2363,27,4,4,14/9/2025 11:28:56.317137
2364,30,2,4,14/9/2025 11:33:39.017432
2365,51,5,4,14/9/2025 12:58:35.756817
2366,74,5,4,14/9/2025 12:44:27.173501
2367,93,5,4,14/9/2025 13:37:44.090564
2368,102,5,4,14/9/2025 11:28:32.345175
2369,116,5,4,14/9/2025 13:24:12.676619
2370,133,1,4,14/9/2025 13:13:31.707993
2371,148,5,4,14/9/2025 13:16:21.190792
2372,150,5,4,14/9/2025 11:33:26.889011
2373,152,5,4,14/9/2025 13:42:28.208662
2374,27,5,5,14/9/2025 15:09:54.03075
2375,32,4,5,14/9/2025 14:24:46.133942
2376,85,5,5,14/9/2025 15:12:26.472611
2377,96,5,5,14/9/2025 15:00:20.33618
2378,97,2,5,14/9/2025 14:57:03.498956
2379,98,3,5,14/9/2025 15:07:33.371918
2380,99,5,5,14/9/2025 15:22:13.966758
2381,16,1,6,2025-09-21 02:56:26
2382,35,1,6,2025-09-21 02:57:26
2383,52,4,6,2025-09-21 02:58:26
2384,64,2,6,2025-09-21 02:59:26
2385,84,1,6,2025-09-21 03:00:26
2386,98,1,6,2025-09-21 03:01:26
2387,121,1,6,2025-09-21 03:02:26
2388,144,2,6,2025-09-21 03:03:26
2389,145,3,6,2025-09-21 03:04:26
2390,155,5,6,2025-09-21 03:05:26
2391,7,4,7,2025-09-21 03:06:26
2392,18,1,7,2025-09-21 03:07:26
2393,19,4,7,2025-09-21 03:08:26
2394,21,1,7,2025-09-21 03:09:26
2395,30,3,7,2025-09-21 03:10:26
2396,51,1,7,2025-09-21 03:11:26
2397,57,1,7,2025-09-21 03:12:26
2398,60,1,7,2025-09-21 03:13:26
2399,89,2,7,2025-09-21 03:14:26
2400,164,5,7,2025-09-21 03:15:26
2401,19,3,8,2025-09-21 03:16:26
2402,47,1,8,2025-09-21 03:17:26
2403,92,1,8,2025-09-21 03:18:26
2404,109,1,8,2025-09-21 03:19:26
2405,122,1,8,2025-09-21 03:20:26
2406,127,1,8,2025-09-21 03:21:26
2407,135,5,8,2025-09-21 03:22:26
2408,144,3,8,2025-09-21 03:23:26
2409,148,5,8,2025-09-21 03:24:26
2410,160,1,8,2025-09-21 03:25:26
2411,11,2,9,2025-09-21 03:26:26
2412,13,3,9,2025-09-21 03:27:26
2413,23,1,9,2025-09-21 03:28:26
2414,34,2,9,2025-09-21 03:29:26
2415,57,3,9,2025-09-21 03:30:26
2416,67,2,9,2025-09-21 03:31:26
2417,125,5,9,2025-09-21 03:32:26
2418,138,3,9,2025-09-21 03:33:26
2419,150,3,9,2025-09-21 03:34:26
2420,151,2,9,2025-09-21 03:35:26
2421,28,2,10,2025-09-21 03:36:26
2422,35,1,10,2025-09-21 03:37:26
2423,39,5,10,2025-09-21 03:38:26
2424,43,4,10,2025-09-21 03:39:26
2425,90,4,10,2025-09-21 03:40:26
2426,110,3,10,2025-09-21 03:41:26
2427,117,5,10,2025-09-21 03:42:26
2428,142,1,10,2025-09-21 03:43:26
2429,162,1,10,2025-09-21 03:44:26
2430,163,2,10,2025-09-21 03:45:26
2431,8,2,11,2025-09-21 03:46:26
2432,9,1,11,2025-09-21 03:47:26
2433,11,2,11,2025-09-21 03:48:26
2434,35,1,11,2025-09-21 03:49:26
2435,42,1,11,2025-09-21 03:50:26
2436,49,2,11,2025-09-21 03:51:26
2437,111,3,11,2025-09-21 03:52:26
2438,120,2,11,2025-09-21 03:53:26
2439,126,3,11,2025-09-21 03:54:26
2440,136,2,11,2025-09-21 03:55:26
2441,153,2,11,2025-09-21 03:56:26
2442,6,1,12,2025-09-21 03:57:26
2443,51,5,12,2025-09-21 03:58:26
2444,65,4,12,2025-09-21 03:59:26
2445,79,1,12,2025-09-21 04:00:26
2446,99,2,12,2025-09-21 04:01:26
2447,122,3,12,2025-09-21 04:02:26
2448,128,3,12,2025-09-21 04:03:26
2449,131,5,12,2025-09-21 04:04:26
2450,138,4,12,2025-09-21 04:05:26
2451,143,2,12,2025-09-21 04:06:26
2452,150,4,12,2025-09-21 04:07:26
2453,159,4,12,2025-09-21 04:08:26
2454,6,3,13,2025-09-21 04:09:26
2455,42,2,13,2025-09-21 04:10:26
2456,58,1,13,2025-09-21 04:11:26
2457,62,1,13,2025-09-21 04:12:26
2458,100,2,13,2025-09-21 04:13:26
2459,108,5,13,2025-09-21 04:14:26
2460,123,5,13,2025-09-21 04:15:26
2461,127,3,13,2025-09-21 04:16:26
2462,130,2,13,2025-09-21 04:17:26
2463,144,4,13,2025-09-21 04:18:26
2464,57,1,14,2025-09-21 04:19:26
2465,68,5,14,2025-09-21 04:20:26
2466,99,2,14,2025-09-21 04:21:26
2467,106,4,14,2025-09-21 04:22:26
2468,108,5,14,2025-09-21 04:23:26
2469,123,2,14,2025-09-21 04:24:26
2470,131,5,14,2025-09-21 04:25:26
2471,153,2,14,2025-09-21 04:26:26
2472,162,2,14,2025-09-21 04:27:26
2473,5,3,15,2025-09-21 04:28:26
2474,8,2,15,2025-09-21 04:29:26
2475,24,3,15,2025-09-21 04:30:26
2476,51,4,15,2025-09-21 04:31:26
2477,64,4,15,2025-09-21 04:32:26
2478,65,2,15,2025-09-21 04:33:26
2479,66,4,15,2025-09-21 04:34:26
2480,67,2,15,2025-09-21 04:35:26
2481,77,5,15,2025-09-21 04:36:26
2482,81,4,15,2025-09-21 04:37:26
2483,94,5,15,2025-09-21 04:38:26
2484,123,4,15,2025-09-21 04:39:26
2485,9,2,16,2025-09-21 04:40:26
2486,17,1,16,2025-09-21 04:41:26
2487,46,2,16,2025-09-21 04:42:26
2488,60,2,16,2025-09-21 04:43:26
2489,75,4,16,2025-09-21 04:44:26
2490,108,3,16,2025-09-21 04:45:26
2491,109,5,16,2025-09-21 04:46:26
2492,141,1,16,2025-09-21 04:47:26
2493,143,5,16,2025-09-21 04:48:26
2494,146,5,16,2025-09-21 04:49:26
2495,149,5,16,2025-09-21 04:50:26
2496,10,5,17,2025-09-21 04:51:26
2497,21,5,17,2025-09-21 04:52:26
2498,33,3,17,2025-09-21 04:53:26
2499,62,2,17,2025-09-21 04:54:26
2500,66,2,17,2025-09-21 04:55:26
2501,75,4,17,2025-09-21 04:56:26
2502,100,1,17,2025-09-21 04:57:26
2503,129,1,17,2025-09-21 04:58:26
2504,144,3,17,2025-09-21 04:59:26
2505,150,4,17,2025-09-21 05:00:26
2506,165,1,17,2025-09-21 05:01:26
2507,6,1,18,2025-09-21 05:02:26
2508,43,2,18,2025-09-21 05:03:26
2509,54,2,18,2025-09-21 05:04:26
2510,55,3,18,2025-09-21 05:05:26
2511,64,1,18,2025-09-21 05:06:26
2512,67,5,18,2025-09-21 05:07:26
2513,69,5,18,2025-09-21 05:08:26
2514,83,5,18,2025-09-21 05:09:26
2515,109,1,18,2025-09-21 05:10:26
2516,10,3,19,2025-09-21 05:11:26
2517,11,3,19,2025-09-21 05:12:26
2518,26,1,19,2025-09-21 05:13:26
2519,31,3,19,2025-09-21 05:14:26
2520,42,5,19,2025-09-21 05:15:26
2521,68,5,19,2025-09-21 05:16:26
2522,94,5,19,2025-09-21 05:17:26
2523,137,3,19,2025-09-21 05:18:26
2524,147,5,19,2025-09-21 05:19:26
2525,151,2,19,2025-09-21 05:20:26
2526,159,3,19,2025-09-21 05:21:26
2527,161,4,19,2025-09-21 05:22:26
2528,45,2,20,2025-09-21 05:23:26
2529,63,2,20,2025-09-21 05:24:26
2530,67,2,20,2025-09-21 05:25:26
2531,73,3,20,2025-09-21 05:26:26
2532,96,1,20,2025-09-21 05:27:26
2533,97,1,20,2025-09-21 05:28:26
2534,109,2,20,2025-09-21 05:29:26
2535,134,4,20,2025-09-21 05:30:26
2536,155,3,20,2025-09-21 05:31:26
2537,157,2,20,2025-09-21 05:32:26
2538,2,4,21,2025-09-21 05:33:26
2539,16,5,21,2025-09-21 05:34:26
2540,56,1,21,2025-09-21 05:35:26
2541,57,3,21,2025-09-21 05:36:26
2542,61,5,21,2025-09-21 05:37:26
2543,80,3,21,2025-09-21 05:38:26
2544,114,3,21,2025-09-21 05:39:26
2545,116,3,21,2025-09-21 05:40:26
2546,129,2,21,2025-09-21 05:41:26
2547,8,5,22,2025-09-21 05:42:26
2548,16,4,22,2025-09-21 05:43:26
2549,25,3,22,2025-09-21 05:44:26
2550,30,3,22,2025-09-21 05:45:26
2551,35,3,22,2025-09-21 05:46:26
2552,43,2,22,2025-09-21 05:47:26
2553,71,5,22,2025-09-21 05:48:26
2554,97,2,22,2025-09-21 05:49:26
2555,139,5,22,2025-09-21 05:50:26
2556,11,4,23,2025-09-21 05:51:26
2557,23,1,23,2025-09-21 05:52:26
2558,28,2,23,2025-09-21 05:53:26
2559,41,3,23,2025-09-21 05:54:26
2560,63,5,23,2025-09-21 05:55:26
2561,67,5,23,2025-09-21 05:56:26
2562,98,3,23,2025-09-21 05:57:26
2563,102,3,23,2025-09-21 05:58:26
2564,133,5,23,2025-09-21 05:59:26
2565,150,1,23,2025-09-21 06:00:26
2566,15,1,24,2025-09-21 06:01:26
2567,45,4,24,2025-09-21 06:02:26
2568,69,3,24,2025-09-21 06:03:26
2569,76,3,24,2025-09-21 06:04:26
2570,86,4,24,2025-09-21 06:05:26
2571,123,3,24,2025-09-21 06:06:26
2572,124,4,24,2025-09-21 06:07:26
2573,126,4,24,2025-09-21 06:08:26
2574,147,5,24,2025-09-21 06:09:26
2575,148,5,24,2025-09-21 06:10:26
2576,156,5,24,2025-09-21 06:11:26
2577,163,1,24,2025-09-21 06:12:26
2578,4,1,25,2025-09-21 06:13:26
2579,22,4,25,2025-09-21 06:14:26
2580,23,1,25,2025-09-21 06:15:26
2581,24,4,25,2025-09-21 06:16:26
2582,39,5,25,2025-09-21 06:17:26
2583,75,5,25,2025-09-21 06:18:26
2584,89,4,25,2025-09-21 06:19:26
2585,99,1,25,2025-09-21 06:20:26
2586,124,5,25,2025-09-21 06:21:26
2587,131,1,25,2025-09-21 06:22:26
2588,132,1,25,2025-09-21 06:23:26
2589,156,5,25,2025-09-21 06:24:26
2590,19,3,26,2025-09-21 06:25:26
2591,24,2,26,2025-09-21 06:26:26
2592,58,2,26,2025-09-21 06:27:26
2593,59,2,26,2025-09-21 06:28:26
2594,70,2,26,2025-09-21 06:29:26
2595,75,5,26,2025-09-21 06:30:26
2596,83,3,26,2025-09-21 06:31:26
2597,84,1,26,2025-09-21 06:32:26
2598,94,5,26,2025-09-21 06:33:26
2599,152,3,26,2025-09-21 06:34:26
2600,25,3,27,2025-09-21 06:35:26
2601,35,4,27,2025-09-21 06:36:26
2602,46,3,27,2025-09-21 06:37:26
2603,54,5,27,2025-09-21 06:38:26
2604,62,4,27,2025-09-21 06:39:26
2605,99,1,27,2025-09-21 06:40:26
2606,106,3,27,2025-09-21 06:41:26
2607,108,3,27,2025-09-21 06:42:26
2608,158,2,27,2025-09-21 06:43:26
2609,16,3,28,2025-09-21 06:44:26
2610,36,1,28,2025-09-21 06:45:26
2611,54,2,28,2025-09-21 06:46:26
2612,64,5,28,2025-09-21 06:47:26
2613,68,4,28,2025-09-21 06:48:26
2614,69,4,28,2025-09-21 06:49:26
2615,90,1,28,2025-09-21 06:50:26
2616,113,5,28,2025-09-21 06:51:26
2617,132,4,28,2025-09-21 06:52:26
2618,143,3,28,2025-09-21 06:53:26
2619,4,1,29,2025-09-21 06:54:26
2620,15,4,29,2025-09-21 06:55:26
2621,36,3,29,2025-09-21 06:56:26
2622,37,2,29,2025-09-21 06:57:26
2623,64,4,29,2025-09-21 06:58:26
2624,81,1,29,2025-09-21 06:59:26
2625,89,1,29,2025-09-21 07:00:26
2626,94,3,29,2025-09-21 07:01:26
2627,112,3,29,2025-09-21 07:02:26
2628,118,2,29,2025-09-21 07:03:26
2629,149,3,29,2025-09-21 07:04:26
2630,17,5,30,2025-09-21 07:05:26
2631,44,5,30,2025-09-21 07:06:26
2632,100,1,30,2025-09-21 07:07:26
2633,105,3,30,2025-09-21 07:08:26
2634,108,1,30,2025-09-21 07:09:26
2635,109,4,30,2025-09-21 07:10:26
2636,110,3,30,2025-09-21 07:11:26
2637,113,2,30,2025-09-21 07:12:26
2638,130,1,30,2025-09-21 07:13:26
2639,147,4,30,2025-09-21 07:14:26
2640,27,4,31,2025-09-21 07:15:26
2641,35,3,31,2025-09-21 07:16:26
2642,69,2,31,2025-09-21 07:17:26
2643,76,5,31,2025-09-21 07:18:26
2644,108,1,31,2025-09-21 07:19:26
2645,125,4,31,2025-09-21 07:20:26
2646,127,3,31,2025-09-21 07:21:26
2647,139,5,31,2025-09-21 07:22:26
2648,149,1,31,2025-09-21 07:23:26
2649,164,4,31,2025-09-21 07:24:26
2650,2,2,32,2025-09-21 07:25:26
2651,14,4,32,2025-09-21 07:26:26
2652,29,3,32,2025-09-21 07:27:26
2653,44,2,32,2025-09-21 07:28:26
2654,63,4,32,2025-09-21 07:29:26
2655,69,1,32,2025-09-21 07:30:26
2656,110,1,32,2025-09-21 07:31:26
2657,113,1,32,2025-09-21 07:32:26
2658,120,1,32,2025-09-21 07:33:26
2659,127,3,32,2025-09-21 07:34:26
2660,138,2,32,2025-09-21 07:35:26
2661,20,5,33,2025-09-21 07:36:26
2662,47,3,33,2025-09-21 07:37:26
2663,81,5,33,2025-09-21 07:38:26
2664,102,5,33,2025-09-21 07:39:26
2665,105,5,33,2025-09-21 07:40:26
2666,112,1,33,2025-09-21 07:41:26
2667,150,1,33,2025-09-21 07:42:26
2668,154,2,33,2025-09-21 07:43:26
2669,161,2,33,2025-09-21 07:44:26
2670,6,3,34,2025-09-21 07:45:26
2671,28,5,34,2025-09-21 07:46:26
2672,33,2,34,2025-09-21 07:47:26
2673,35,4,34,2025-09-21 07:48:26
2674,66,2,34,2025-09-21 07:49:26
2675,72,3,34,2025-09-21 07:50:26
2676,77,1,34,2025-09-21 07:51:26
2677,94,3,34,2025-09-21 07:52:26
2678,108,5,34,2025-09-21 07:53:26
2679,150,2,34,2025-09-21 07:54:26
2680,2,3,35,2025-09-21 07:55:26
2681,23,2,35,2025-09-21 07:56:26
2682,28,3,35,2025-09-21 07:57:26
2683,45,3,35,2025-09-21 07:58:26
2684,84,5,35,2025-09-21 07:59:26
2685,86,3,35,2025-09-21 08:00:26
2686,97,5,35,2025-09-21 08:01:26
2687,137,1,35,2025-09-21 08:02:26
2688,142,4,35,2025-09-21 08:03:26
2689,158,2,35,2025-09-21 08:04:26
2690,6,1,36,2025-09-21 08:05:26
2691,40,4,36,2025-09-21 08:06:26
2692,46,4,36,2025-09-21 08:07:26
2693,53,3,36,2025-09-21 08:08:26
2694,58,3,36,2025-09-21 08:09:26
2695,65,3,36,2025-09-21 08:10:26
2696,66,1,36,2025-09-21 08:11:26
2697,67,3,36,2025-09-21 08:12:26
2698,115,1,36,2025-09-21 08:13:26
2699,143,4,36,2025-09-21 08:14:26
2700,152,2,36,2025-09-21 08:15:26
2701,162,5,36,2025-09-21 08:16:26
2702,46,3,37,2025-09-21 08:17:26
2703,54,1,37,2025-09-21 08:18:26
2704,60,2,37,2025-09-21 08:19:26
2705,84,2,37,2025-09-21 08:20:26
2706,109,5,37,2025-09-21 08:21:26
2707,115,3,37,2025-09-21 08:22:26
2708,128,2,37,2025-09-21 08:23:26
2709,140,5,37,2025-09-21 08:24:26
2710,146,4,37,2025-09-21 08:25:26
2711,149,5,37,2025-09-21 08:26:26
2712,159,4,37,2025-09-21 08:27:26
2713,160,3,37,2025-09-21 08:28:26
2714,1,3,38,2025-09-21 08:29:26
2715,5,5,38,2025-09-21 08:30:26
2716,19,1,38,2025-09-21 08:31:26
2717,27,3,38,2025-09-21 08:32:26
2718,31,1,38,2025-09-21 08:33:26
2719,55,3,38,2025-09-21 08:34:26
2720,82,4,38,2025-09-21 08:35:26
2721,119,5,38,2025-09-21 08:36:26
2722,158,3,38,2025-09-21 08:37:26
2723,161,2,38,2025-09-21 08:38:26
2724,5,2,39,2025-09-21 08:39:26
2725,8,4,39,2025-09-21 08:40:26
2726,26,2,39,2025-09-21 08:41:26
2727,29,2,39,2025-09-21 08:42:26
2728,40,1,39,2025-09-21 08:43:26
2729,75,4,39,2025-09-21 08:44:26
2730,100,1,39,2025-09-21 08:45:26
2731,122,1,39,2025-09-21 08:46:26
2732,147,2,39,2025-09-21 08:47:26
2733,157,1,39,2025-09-21 08:48:26
2734,19,4,40,2025-09-21 08:49:26
2735,23,1,40,2025-09-21 08:50:26
2736,84,1,40,2025-09-21 08:51:26
2737,111,3,40,2025-09-21 08:52:26
2738,113,4,40,2025-09-21 08:53:26
2739,127,5,40,2025-09-21 08:54:26
2740,135,5,40,2025-09-21 08:55:26
2741,148,4,40,2025-09-21 08:56:26
2742,163,5,40,2025-09-21 08:57:26
2743,6,5,41,2025-09-21 08:58:26
2744,29,5,41,2025-09-21 08:59:26
2745,45,4,41,2025-09-21 09:00:26
2746,62,3,41,2025-09-21 09:01:26
2747,72,5,41,2025-09-21 09:02:26
2748,88,2,41,2025-09-21 09:03:26
2749,133,1,41,2025-09-21 09:04:26
2750,135,4,41,2025-09-21 09:05:26
2751,151,3,41,2025-09-21 09:06:26
2752,159,3,41,2025-09-21 09:07:26
2753,160,4,41,2025-09-21 09:08:26
2754,161,4,41,2025-09-21 09:09:26
2755,10,5,42,2025-09-21 09:10:26
2756,17,3,42,2025-09-21 09:11:26
2757,29,4,42,2025-09-21 09:12:26
2758,51,3,42,2025-09-21 09:13:26
2759,73,3,42,2025-09-21 09:14:26
2760,85,3,42,2025-09-21 09:15:26
2761,119,5,42,2025-09-21 09:16:26
2762,135,2,42,2025-09-21 09:17:26
2763,148,5,42,2025-09-21 09:18:26
2764,163,2,42,2025-09-21 09:19:26
2765,7,1,43,2025-09-21 09:20:26
2766,10,3,43,2025-09-21 09:21:26
2767,15,4,43,2025-09-21 09:22:26
2768,33,1,43,2025-09-21 09:23:26
2769,57,3,43,2025-09-21 09:24:26
2770,98,5,43,2025-09-21 09:25:26
2771,106,1,43,2025-09-21 09:26:26
2772,132,5,43,2025-09-21 09:27:26
2773,151,4,43,2025-09-21 09:28:26
2774,158,5,43,2025-09-21 09:29:26
2775,163,4,43,2025-09-21 09:30:26
2776,164,3,43,2025-09-21 09:31:26
2777,38,5,44,2025-09-21 09:32:26
2778,48,3,44,2025-09-21 09:33:26
2779,50,1,44,2025-09-21 09:34:26
2780,56,3,44,2025-09-21 09:35:26
2781,63,3,44,2025-09-21 09:36:26
2782,68,3,44,2025-09-21 09:37:26
2783,71,1,44,2025-09-21 09:38:26
2784,78,4,44,2025-09-21 09:39:26
2785,159,2,44,2025-09-21 09:40:26
2786,163,2,44,2025-09-21 09:41:26
2787,18,4,45,2025-09-21 09:42:26
2788,23,4,45,2025-09-21 09:43:26
2789,26,2,45,2025-09-21 09:44:26
2790,56,2,45,2025-09-21 09:45:26
2791,63,1,45,2025-09-21 09:46:26
2792,67,2,45,2025-09-21 09:47:26
2793,68,3,45,2025-09-21 09:48:26
2794,72,1,45,2025-09-21 09:49:26
2795,142,5,45,2025-09-21 09:50:26
2796,147,3,45,2025-09-21 09:51:26
2797,25,1,46,2025-09-21 09:52:26
2798,65,4,46,2025-09-21 09:53:26
2799,71,2,46,2025-09-21 09:54:26
2800,80,3,46,2025-09-21 09:55:26
2801,81,4,46,2025-09-21 09:56:26
2802,89,5,46,2025-09-21 09:57:26
2803,93,4,46,2025-09-21 09:58:26
2804,94,5,46,2025-09-21 09:59:26
2805,99,5,46,2025-09-21 10:00:26
2806,115,4,46,2025-09-21 10:01:26
2807,122,2,46,2025-09-21 10:02:26
2808,156,5,46,2025-09-21 10:03:26
2809,2,1,47,2025-09-21 10:04:26
2810,6,3,47,2025-09-21 10:05:26
2811,13,5,47,2025-09-21 10:06:26
2812,40,5,47,2025-09-21 10:07:26
2813,44,3,47,2025-09-21 10:08:26
2814,52,1,47,2025-09-21 10:09:26
2815,86,2,47,2025-09-21 10:10:26
2816,98,5,47,2025-09-21 10:11:26
2817,101,1,47,2025-09-21 10:12:26
2818,129,3,47,2025-09-21 10:13:26
2819,132,2,47,2025-09-21 10:14:26
2820,13,1,48,2025-09-21 10:15:26
2821,28,3,48,2025-09-21 10:16:26
2822,35,5,48,2025-09-21 10:17:26
2823,40,2,48,2025-09-21 10:18:26
2824,42,4,48,2025-09-21 10:19:26
2825,44,4,48,2025-09-21 10:20:26
2826,62,4,48,2025-09-21 10:21:26
2827,96,4,48,2025-09-21 10:22:26
2828,123,2,48,2025-09-21 10:23:26
2829,127,3,48,2025-09-21 10:24:26
2830,2,4,49,2025-09-21 10:25:26
2831,23,4,49,2025-09-21 10:26:26
2832,42,2,49,2025-09-21 10:27:26
2833,53,1,49,2025-09-21 10:28:26
2834,57,4,49,2025-09-21 10:29:26
2835,58,3,49,2025-09-21 10:30:26
2836,67,4,49,2025-09-21 10:31:26
2837,77,3,49,2025-09-21 10:32:26
2838,82,3,49,2025-09-21 10:33:26
2839,31,3,50,2025-09-21 10:34:26
2840,36,3,50,2025-09-21 10:35:26
2841,47,3,50,2025-09-21 10:36:26
2842,49,4,50,2025-09-21 10:37:26
2843,54,2,50,2025-09-21 10:38:26
2844,87,2,50,2025-09-21 10:39:26
2845,88,4,50,2025-09-21 10:40:26
2846,99,5,50,2025-09-21 10:41:26
2847,105,2,50,2025-09-21 10:42:26
2848,157,1,50,2025-09-21 10:43:26
2849,20,3,51,2025-09-21 10:44:26
2850,29,2,51,2025-09-21 10:45:26
2851,56,4,51,2025-09-21 10:46:26
2852,74,2,51,2025-09-21 10:47:26
2853,78,1,51,2025-09-21 10:48:26
2854,125,5,51,2025-09-21 10:49:26
2855,128,3,51,2025-09-21 10:50:26
2856,130,5,51,2025-09-21 10:51:26
2857,133,2,51,2025-09-21 10:52:26
2858,8,3,52,2025-09-21 10:53:26
2859,11,5,52,2025-09-21 10:54:26
2860,20,1,52,2025-09-21 10:55:26
2861,21,2,52,2025-09-21 10:56:26
2862,55,4,52,2025-09-21 10:57:26
2863,62,2,52,2025-09-21 10:58:26
2864,79,2,52,2025-09-21 10:59:26
2865,100,2,52,2025-09-21 11:00:26
2866,121,2,52,2025-09-21 11:01:26
2867,9,4,53,2025-09-21 11:02:26
2868,12,5,53,2025-09-21 11:03:26
2869,32,3,53,2025-09-21 11:04:26
2870,49,5,53,2025-09-21 11:05:26
2871,59,3,53,2025-09-21 11:06:26
2872,63,2,53,2025-09-21 11:07:26
2873,74,2,53,2025-09-21 11:08:26
2874,133,4,53,2025-09-21 11:09:26
2875,134,3,53,2025-09-21 11:10:26
2876,157,2,53,2025-09-21 11:11:26
2877,28,1,54,2025-09-21 11:12:26
2878,43,4,54,2025-09-21 11:13:26
2879,59,1,54,2025-09-21 11:14:26
2880,76,2,54,2025-09-21 11:15:26
2881,85,5,54,2025-09-21 11:16:26
2882,88,2,54,2025-09-21 11:17:26
2883,95,4,54,2025-09-21 11:18:26
2884,105,3,54,2025-09-21 11:19:26
2885,115,5,54,2025-09-21 11:20:26
2886,127,4,54,2025-09-21 11:21:26
2887,143,2,54,2025-09-21 11:22:26
2888,161,3,54,2025-09-21 11:23:26
2889,5,5,55,2025-09-21 11:24:26
2890,15,5,55,2025-09-21 11:25:26
2891,58,5,55,2025-09-21 11:26:26
2892,105,4,55,2025-09-21 11:27:26
2893,112,4,55,2025-09-21 11:28:26
2894,121,4,55,2025-09-21 11:29:26
2895,127,1,55,2025-09-21 11:30:26
2896,134,1,55,2025-09-21 11:31:26
2897,138,3,55,2025-09-21 11:32:26
2898,142,3,55,2025-09-21 11:33:26
2899,154,1,55,2025-09-21 11:34:26
2900,158,4,55,2025-09-21 11:35:26
2901,18,4,56,2025-09-21 11:36:26
2902,28,2,56,2025-09-21 11:37:26
2903,34,2,56,2025-09-21 11:38:26
2904,69,1,56,2025-09-21 11:39:26
2905,80,3,56,2025-09-21 11:40:26
2906,91,4,56,2025-09-21 11:41:26
2907,93,5,56,2025-09-21 11:42:26
2908,96,2,56,2025-09-21 11:43:26
2909,107,3,56,2025-09-21 11:44:26
2910,132,4,56,2025-09-21 11:45:26
2911,144,5,56,2025-09-21 11:46:26
2912,7,3,57,2025-09-21 11:47:26
2913,9,3,57,2025-09-21 11:48:26
2914,14,3,57,2025-09-21 11:49:26
2915,26,2,57,2025-09-21 11:50:26
2916,27,2,57,2025-09-21 11:51:26
2917,29,1,57,2025-09-21 11:52:26
2918,34,1,57,2025-09-21 11:53:26
2919,52,5,57,2025-09-21 11:54:26
2920,85,4,57,2025-09-21 11:55:26
2921,91,5,57,2025-09-21 11:56:26
2922,105,5,57,2025-09-21 11:57:26
2923,14,3,58,2025-09-21 11:58:26
2924,17,1,58,2025-09-21 11:59:26
2925,24,2,58,2025-09-21 12:00:26
2926,34,3,58,2025-09-21 12:01:26
2927,63,3,58,2025-09-21 12:02:26
2928,65,2,58,2025-09-21 12:03:26
2929,67,1,58,2025-09-21 12:04:26
2930,88,5,58,2025-09-21 12:05:26
2931,102,5,58,2025-09-21 12:06:26
2932,105,4,58,2025-09-21 12:07:26
2933,136,2,58,2025-09-21 12:08:26
2934,140,3,58,2025-09-21 12:09:26
2935,13,2,59,2025-09-21 12:10:26
2936,21,3,59,2025-09-21 12:11:26
2937,23,1,59,2025-09-21 12:12:26
2938,47,4,59,2025-09-21 12:13:26
2939,77,1,59,2025-09-21 12:14:26
2940,97,1,59,2025-09-21 12:15:26
2941,131,1,59,2025-09-21 12:16:26
2942,135,4,59,2025-09-21 12:17:26
2943,150,3,59,2025-09-21 12:18:26
2944,165,5,59,2025-09-21 12:19:26
2945,18,4,60,2025-09-21 12:20:26
2946,20,2,60,2025-09-21 12:21:26
2947,29,3,60,2025-09-21 12:22:26
2948,53,2,60,2025-09-21 12:23:26
2949,62,3,60,2025-09-21 12:24:26
2950,68,4,60,2025-09-21 12:25:26
2951,103,4,60,2025-09-21 12:26:26
2952,130,1,60,2025-09-21 12:27:26
2953,142,3,60,2025-09-21 12:28:26
2954,154,4,60,2025-09-21 12:29:26
2955,21,4,61,2025-09-21 12:30:26
2956,23,5,61,2025-09-21 12:31:26
2957,35,3,61,2025-09-21 12:32:26
2958,75,4,61,2025-09-21 12:33:26
